"tweet_id","emotion_relevance","emotion_category"
"475138000704126000","YES","disgust"
"481966637978000000","NO","surprise"
"479947420361838000","YES","trust"
"521373025855000000","YES","fear"
"477937237234000000","YES","fear"
"509445289300598000","YES","trust"
"499158200886000000","YES","fear"
"770709854902000000","YES","anger"
"772235269983000000","YES","anger"
"473587685290819000","YES","disgust"
"493220467315310000","YES","happiness"
"495709191173000000","YES","surprise"
"520435000000000000","NO","anger"
"481910824404000000","YES","surprise"
"552504681059000000","YES","anticipation"
"510711855849828000","YES","sadness"
"484581044130000000","NO","surprise"
"495801629426000000","YES","surprise"
"481534721139441000","YES","happiness"
"543886518809399000","YES","happiness"
"546353314817118000","NO","disgust"
"472217905271017000","NO","sadness"
"524235806115000000","YES","anticipation"
"529570629444321000","YES","trust"
"769979773758000000","YES","anger"
"472402219762188000","YES","disgust"
"483302456697188000","YES","happiness"
"476150556025552000","YES","happiness"
"493086522234000000","NO","surprise"
"503671653663000000","YES","fear"
"770768890666000000","YES","anger"
"481556284077000000","YES","fear"
"497005570852000000","NO","surprise"
"531081602286000000","YES","surprise"
"552359482660233000","NO","sadness"
"481887818617000000","YES","fear"
"527120862307000000","YES","fear"
"525747000000000000","YES","anticipation"
"553816843895705000","YES","sadness"
"477178525402000000","NO","fear"
"509714358088118000","YES","sadness"
"473095915718000000","YES","surprise"
"518633977545000000","YES","fear"
"509816791401000000","YES","fear"
"539653425886003000","NO","sadness"
"512143170499000000","YES","fear"
"493392073090000000","YES","fear"
"504394575541043000","YES","sadness"
"546768676737675000","NO","disgust"
"516353341543448000","YES","trust"
"521269000000000000","YES","anticipation"
"476128896635527000","YES","trust"
"484351808652000000","YES","fear"
"502259955823000000","YES","anticipation"
"544777000000000000","YES","anticipation"
"528260000000000000","YES","anticipation"
"771077542544000000","YES","anger"
"546369139921526000","YES","happiness"
"546838415409696000","NO","disgust"
"561918100111511000","YES","sadness"
"546841301090836000","NO","disgust"
"473973578023444000","YES","happiness"
"548039156585078000","YES","disgust"
"476721497248000000","NO","surprise"
"503547695235997000","YES","sadness"
"483347193135000000","NO","surprise"
"502699770541000000","YES","fear"
"773063484070000000","YES","anger"
"485598359979000000","YES","surprise"
"506219898889000000","YES","fear"
"772731390329000000","YES","anger"
"525283794912000000","YES","surprise"
"770032172800000000","YES","anger"
"531419222794960000","YES","trust"
"510554196182000000","YES","anticipation"
"516842028273917000","YES","sadness"
"480169848480092000","YES","sadness"
"546830064566804000","YES","happiness"
"487284537320000000","YES","fear"
"772465325426000000","YES","anger"
"503768030393000000","NO","fear"
"473224450180415000","YES","happiness"
"515582428463636000","YES","disgust"
"473879998919892000","YES","happiness"
"522844664504668000","YES","trust"
"501748116514000000","YES","anticipation"
"525548405129740000","YES","sadness"
"519883368469524000","YES","trust"
"471821568738226000","YES","disgust"
"772412922232000000","YES","anger"
"525683000000000000","YES","anticipation"
"770940914404000000","YES","anger"
"518415550809010000","YES","happiness"
"480983048537000000","YES","anticipation"
"562172237222916000","NO","happiness"
"482007662491000000","YES","surprise"
"525716630278393000","YES","disgust"
"510605840630000000","YES","anticipation"
"473221266673897000","NO","disgust"
"519131422033186000","NO","disgust"
"510546688348807000","YES","trust"
"509064580727701000","YES","trust"
"556438883677000000","YES","anticipation"
"518780610437853000","YES","disgust"
"771201640255000000","NO","anger"
"519128469221826000","YES","disgust"
"521215642965000000","YES","fear"
"562290722091438000","NO","happiness"
"483798454137679000","YES","sadness"
"546840579670564000","NO","disgust"
"519945125376000000","YES","fear"
"507113491162222000","NO","disgust"
"497230062555000000","YES","fear"
"541020000000000000","YES","anger"
"527774229995855000","YES","trust"
"481950900950000000","YES","surprise"
"482863195632000000","YES","surprise"
"472996506522636000","NO","sadness"
"527963000000000000","YES","anticipation"
"515582411694829000","YES","disgust"
"525183911728000000","YES","fear"
"770778489599000000","NO","anger"
"480877528240754000","NO","sadness"
"505820022313603000","YES","trust"
"772975462977000000","YES","anger"
"516373272867667000","YES","happiness"
"500812568626000000","YES","fear"
"542843000000000000","YES","anticipation"
"526266784546975000","YES","sadness"
"474616720012107000","YES","disgust"
"475001828426268000","YES","trust"
"482576988897000000","YES","anticipation"
"504193517380325000","YES","sadness"
"477951162352541000","YES","trust"
"479701395059535000","YES","happiness"
"770753735958000000","NO","anger"
"476881296061628000","YES","sadness"
"496238885609820000","YES","sadness"
"474218571506000000","YES","anticipation"
"493613985338000000","YES","surprise"
"513749366629093000","YES","happiness"
"508548538704601000","YES","happiness"
"504329710617120000","YES","happiness"
"528436380578238000","YES","trust"
"533725095937000000","YES","anticipation"
"771509303187000000","YES","anger"
"527784225026473000","YES","happiness"
"772642132423000000","YES","anger"
"480754828051000000","YES","surprise"
"542428000000000000","YES","anticipation"
"486403519563000000","YES","surprise"
"516563379692000000","YES","anticipation"
"515418000000000000","YES","anger"
"552792452273164000","YES","sadness"
"476630531208011000","YES","disgust"
"528314000000000000","YES","anticipation"
"481910543382000000","YES","surprise"
"509758415049000000","YES","fear"
"508967075726000000","YES","surprise"
"535843685007491000","YES","sadness"
"476837939541196000","YES","disgust"
"513882711925000000","YES","fear"
"523156913652244000","YES","trust"
"535525958095081000","YES","happiness"
"522458809512779000","YES","happiness"
"519162375983738000","YES","sadness"
"484535833757000000","YES","surprise"
"494358868554567000","YES","trust"
"480769092899831000","YES","happiness"
"476509491958386000","YES","disgust"
"521738286792847000","YES","trust"
"482185668743794000","YES","sadness"
"546085122638745000","YES","disgust"
"471858642178670000","YES","disgust"
"508295244681453000","YES","sadness"
"770651310761000000","YES","anger"
"770613829600000000","YES","anger"
"548286000000000000","YES","anger"
"505937748042080000","YES","sadness"
"533383486666000000","YES","surprise"
"519117975081611000","NO","disgust"
"481399828153651000","YES","disgust"
"538393519883000000","YES","anticipation"
"559644896428961000","NO","sadness"
"486547195441598000","NO","trust"
"482479282598735000","YES","happiness"
"496377767400000000","YES","surprise"
"503138872230809000","NO","trust"
"522786774717000000","YES","anticipation"
"505318215799000000","YES","anticipation"
"545931799843446000","YES","happiness"
"503641727316815000","YES","trust"
"770384924445000000","YES","anger"
"523192000000000000","YES","anticipation"
"478963549868683000","YES","trust"
"525437222544494000","YES","happiness"
"538327000000000000","YES","anticipation"
"518290497635631000","NO","disgust"
"501970863416000000","YES","anticipation"
"476669349495701000","YES","trust"
"552599493309661000","YES","trust"
"511202551685857000","YES","happiness"
"534795025134000000","YES","anticipation"
"772458736682000000","YES","anger"
"472128893760000000","YES","fear"
"497081554850000000","YES","fear"
"481046822937317000","YES","trust"
"527901000000000000","YES","anticipation"
"772450502261000000","NO","anger"
"477486018212000000","YES","anticipation"
"528316000000000000","YES","anticipation"
"563111673200775000","YES","trust"
"519634381975982000","YES","sadness"
"503528032335000000","YES","fear"
"562290722091438000","NO","happiness"
"471876904186675000","NO","happiness"
"771430270269000000","YES","anger"
"506504348210000000","YES","fear"
"540929047954751000","NO","sadness"
"516999146919000000","YES","anticipation"
"560947022271000000","YES","anticipation"
"537345000000000000","YES","anticipation"
"494962017858367000","YES","sadness"
"771186831233000000","YES","anger"
"482018819339000000","YES","surprise"
"493203375543000000","NO","surprise"
"505954999210000000","YES","fear"
"528215000000000000","YES","anticipation"
"559756993385074000","YES","happiness"
"558710803956633000","YES","sadness"
"481571937198432000","YES","happiness"
"518420567171000000","YES","anticipation"
"482809676305000000","YES","fear"
"771569847457000000","YES","anger"
"500370665120000000","NO","anticipation"
"505351057212731000","YES","happiness"
"487019373417000000","YES","surprise"
"528783408889991000","YES","trust"
"771937077643000000","NO","anger"
"476141756367372000","YES","disgust"
"482002688025000000","YES","surprise"
"524208706721000000","YES","fear"
"500992860762537000","YES","trust"
"772060695194000000","NO","anger"
"508335614890999000","YES","trust"
"510483425686000000","YES","fear"
"499152333059000000","YES","fear"
"476901114135461000","NO","happiness"
"489762137837821000","NO","sadness"
"472658001006821000","YES","disgust"
"770147882880000000","YES","anger"
"543290944389279000","YES","happiness"
"476549430116000000","YES","surprise"
"772440477711000000","YES","anger"
"474740561023610000","NO","disgust"
"547355413747097000","YES","disgust"
"562172237222916000","YES","happiness"
"529616112464326000","YES","sadness"
"513379000000000000","YES","anger"
"475317047158000000","YES","fear"
"483559252968000000","YES","surprise"
"479829413622607000","YES","sadness"
"503664619849000000","YES","fear"
"770054165029000000","YES","anger"
"478997997683000000","YES","fear"
"502580304159000000","YES","surprise"
"493231942952054000","YES","happiness"
"532075169997545000","YES","sadness"
"516308936451000000","YES","fear"
"486904264954875000","YES","sadness"
"523424480916701000","YES","trust"
"519121636692213000","NO","disgust"
"497661006340837000","YES","trust"
"514735594313000000","YES","fear"
"544075312817000000","YES","anticipation"
"479946644419784000","YES","trust"
"478779889680515000","YES","sadness"
"533610322998000000","YES","anticipation"
"496609393643778000","NO","sadness"
"474595807225000000","YES","anticipation"
"770252938208000000","YES","anger"
"486533236790000000","YES","surprise"
"771248650870000000","YES","anger"
"521005478969487000","YES","trust"
"497738915534000000","YES","fear"
"521311948412293000","YES","happiness"
"473179055219417000","YES","happiness"
"493967128945385000","YES","sadness"
"515016398742000000","YES","fear"
"771341975564000000","YES","anger"
"476369335100000000","NO","fear"
"520006538363000000","YES","fear"
"517240466212000000","YES","fear"
"493414235787911000","YES","sadness"
"547856708555780000","NO","disgust"
"473587924374941000","YES","happiness"
"558405114671538000","YES","sadness"
"503499381048627000","YES","disgust"
"511642000000000000","YES","anger"
"543290856346628000","NO","happiness"
"482004600645000000","YES","surprise"
"485648075063000000","YES","anticipation"
"772222318093000000","YES","anger"
"525376388350898000","YES","sadness"
"475925409956000000","YES","fear"
"499258415403634000","YES","trust"
"478831454466490000","YES","happiness"
"526074836419000000","YES","anticipation"
"547125255471251000","YES","happiness"
"528323000000000000","YES","anticipation"
"476211868336000000","YES","surprise"
"772641999619000000","NO","anger"
"493352206209000000","YES","surprise"
"479162397622407000","YES","trust"
"480401470534463000","NO","happiness"
"508438517907984000","YES","trust"
"546683901478187000","NO","disgust"
"506664599957938000","YES","trust"
"479162154356994000","YES","trust"
"480147769668000000","YES","anticipation"
"771070325359000000","NO","anger"
"493658105214169000","YES","happiness"
"522502556119863000","YES","sadness"
"770399880943000000","YES","anger"
"517412080329457000","NO","disgust"
"504658883773000000","YES","fear"
"493945578586000000","YES","surprise"
"533310581249000000","YES","anticipation"
"523096000000000000","YES","anticipation"
"540983812974000000","YES","anticipation"
"501302014513397000","NO","disgust"
"770696691721000000","YES","anger"
"481686198444777000","YES","happiness"
"520452355150000000","YES","anticipation"
"493819216803000000","YES","fear"
"551493753148424000","YES","trust"
"772815695248000000","YES","anger"
"772306324458000000","NO","anger"
"560186376855891000","YES","trust"
"531058894336819000","YES","trust"
"522502900036014000","YES","sadness"
"533352096503000000","NO","anticipation"
"772033248466000000","YES","anger"
"515001332798000000","YES","fear"
"497151536800000000","YES","surprise"
"516292096303435000","YES","disgust"
"478445033255739000","YES","sadness"
"472857717007462000","NO","happiness"
"473233677624000000","NO","surprise"
"474442014675988000","YES","disgust"
"528213000000000000","YES","anticipation"
"498280144331882000","YES","happiness"
"544470000000000000","YES","anticipation"
"522358000000000000","NO","anger"
"500063281349165000","YES","disgust"
"499212106089000000","YES","anticipation"
"495444094375000000","YES","surprise"
"476321692005171000","YES","disgust"
"770036469910000000","YES","anger"
"548285000000000000","YES","anger"
"477988663595630000","YES","trust"
"510708483621000000","YES","fear"
"526496000000000000","YES","anger"
"556531397465108000","YES","happiness"
"520343000000000000","YES","anticipation"
"486611359900000000","NO","surprise"
"532989725385437000","YES","happiness"
"474236414079000000","YES","anticipation"
"473942670218256000","YES","trust"
"536248779298000000","YES","anticipation"
"537345287786729000","YES","happiness"
"528290000000000000","YES","anticipation"
"512219255161000000","YES","fear"
"512342576105000000","YES","fear"
"501255659087000000","YES","anticipation"
"481832525116000000","NO","anticipation"
"500157397361786000","YES","trust"
"484752733791000000","YES","surprise"
"515522005303000000","YES","fear"
"483167442047000000","NO","surprise"
"476062274327937000","YES","sadness"
"559776836642000000","YES","anticipation"
"493926192513000000","YES","surprise"
"482769641702000000","YES","surprise"
"528213000000000000","YES","anticipation"
"480502859432000000","YES","anticipation"
"503011201790390000","YES","trust"
"511128761283000000","YES","fear"
"544121000000000000","YES","anticipation"
"556869831639592000","YES","happiness"
"522341545170000000","YES","fear"
"486996451542000000","YES","fear"
"539855859782668000","YES","sadness"
"494059483308000000","YES","anticipation"
"503848556843638000","YES","happiness"
"546731259368452000","NO","disgust"
"522030776594866000","YES","trust"
"497616622199000000","YES","fear"
"496454539953000000","NO","surprise"
"546100549293469000","YES","disgust"
"515190839854000000","YES","fear"
"497305807495512000","YES","trust"
"557627373282418000","YES","happiness"
"539499000000000000","YES","anticipation"
"769875551159000000","YES","anger"
"494046350972000000","YES","surprise"
"515581761581883000","NO","disgust"
"484794869782000000","YES","fear"
"535502847489000000","YES","surprise"
"473273703858000000","YES","surprise"
"521012000000000000","YES","anger"
"475988395835944000","YES","disgust"
"532521674605000000","NO","fear"
"522052855428000000","YES","anticipation"
"493203547526000000","YES","surprise"
"475701425767329000","YES","sadness"
"771290207354000000","YES","anger"
"524284615209000000","YES","fear"
"505784500770000000","YES","fear"
"528659000000000000","YES","anticipation"
"546841401770909000","YES","disgust"
"770263828295000000","YES","anger"
"508271928562302000","NO","sadness"
"562003454202093000","YES","happiness"
"493267019899211000","YES","happiness"
"530245035770789000","YES","happiness"
"556995669148192000","YES","sadness"
"525567000000000000","YES","anticipation"
"531106373845536000","YES","trust"
"476851847844483000","YES","trust"
"529685112963624000","YES","sadness"
"471734994097156000","YES","trust"
"476880834675609000","YES","sadness"
"508264185893908000","YES","happiness"
"519143044436594000","YES","disgust"
"532111316488441000","YES","trust"
"534291272454778000","YES","sadness"
"477501197419000000","YES","surprise"
"483426000000000000","YES","anger"
"546684291535888000","YES","disgust"
"500032985899000000","YES","fear"
"530139515466158000","YES","trust"
"474279137272541000","YES","disgust"
"497491967488454000","YES","happiness"
"769978347036000000","YES","anger"
"518933639602515000","NO","disgust"
"495975172969000000","YES","surprise"
"479960548508000000","YES","anticipation"
"544066928408000000","NO","surprise"
"524012455236612000","YES","happiness"
"770104689287000000","YES","anger"
"476872903238373000","YES","sadness"
"532074318562201000","YES","sadness"
"525558000000000000","NO","anger"
"481178196940185000","YES","trust"
"555231364543676000","YES","happiness"
"496588552152000000","YES","fear"
"474717668511985000","YES","happiness"
"535055000000000000","YES","anticipation"
"520789459734781000","YES","happiness"
"518131499951000000","YES","fear"
"479753890980581000","NO","sadness"
"556520811033000000","YES","anticipation"
"472701126845000000","YES","fear"
"514705437237989000","YES","trust"
"476858302887000000","YES","fear"
"528674864496787000","YES","trust"
"476063402571000000","YES","surprise"
"500877798421000000","YES","fear"
"770386529374000000","YES","anger"
"496645397562286000","YES","happiness"
"517834000000000000","YES","anger"
"772274725180000000","YES","anger"
"481296853795745000","YES","disgust"
"770617294934000000","NO","anger"
"537470000000000000","YES","anticipation"
"479947269375275000","YES","trust"
"524980018217000000","YES","fear"
"523919253574000000","YES","fear"
"478004748759000000","YES","fear"
"499370801797000000","YES","fear"
"531858337038888000","YES","trust"
"501497674604892000","YES","trust"
"477260045902946000","YES","happiness"
"488112539067000000","YES","surprise"
"481956735222000000","YES","surprise"
"495398259025000000","YES","fear"
"474729647477780000","NO","trust"
"507363723325886000","YES","happiness"
"771912893151000000","NO","anger"
"514459193869234000","YES","trust"
"484788024669000000","YES","surprise"
"512260892009000000","YES","fear"
"535009383437000000","YES","anticipation"
"472877266645426000","YES","trust"
"500818826507000000","YES","fear"
"473273703858000000","YES","surprise"
"771117612227000000","YES","anger"
"495683639472951000","YES","trust"
"480483003618000000","YES","fear"
"481890033218379000","YES","happiness"
"496452128240000000","YES","surprise"
"770367960351000000","YES","anger"
"503330140870000000","YES","fear"
"520581548081000000","YES","fear"
"484646529819000000","YES","surprise"
"501384134804000000","YES","fear"
"493208773607952000","YES","trust"
"493901370643058000","YES","sadness"
"554683122882000000","YES","anticipation"
"770776565328000000","YES","anger"
"477619074134835000","YES","sadness"
"472857943482716000","YES","sadness"
"521392562922213000","YES","trust"
"487021059540000000","YES","surprise"
"493267103776911000","YES","happiness"
"476105110720770000","YES","disgust"
"473893584257966000","YES","happiness"
"472857943482716000","YES","sadness"
"501415000696000000","YES","fear"
"505484754834000000","NO","fear"
"531855157777399000","YES","trust"
"505821695857278000","YES","trust"
"504969396490498000","YES","happiness"
"493250079131000000","YES","surprise"
"480485557936000000","YES","surprise"
"524877345879000000","YES","fear"
"543383802111074000","YES","sadness"
"508022367483000000","YES","anticipation"
"477532709230000000","YES","surprise"
"497220407263784000","YES","happiness"
"481266675782672000","NO","trust"
"496622488286000000","YES","fear"
"520223664919576000","NO","happiness"
"508020496828000000","YES","anticipation"
"521264000000000000","YES","anticipation"
"481910283343000000","YES","surprise"
"770438611175000000","YES","anger"
"493299135710000000","YES","surprise"
"771434688787000000","NO","anger"
"772520052118000000","YES","anger"
"546204177924632000","NO","disgust"
"525601781879816000","YES","happiness"
"543468925501988000","YES","trust"
"557460075087134000","YES","trust"
"556210134729256000","YES","happiness"
"547510401663918000","NO","disgust"
"519069069475975000","YES","disgust"
"518246000000000000","YES","anticipation"
"484053052563795000","YES","sadness"
"481936464155000000","YES","surprise"
"471714572022206000","NO","disgust"
"560575696373000000","YES","anticipation"
"476398661681704000","YES","disgust"
"528369000000000000","YES","anticipation"
"515947433562353000","NO","trust"
"482046761771343000","YES","sadness"
"477988856538000000","YES","fear"
"540362000000000000","YES","anticipation"
"517278613373000000","YES","fear"
"526862572864000000","YES","fear"
"475658945827045000","YES","disgust"
"473536317620371000","YES","trust"
"560817711904000000","YES","anticipation"
"516390322708828000","YES","sadness"
"513177028661493000","YES","trust"
"772100444689000000","NO","anger"
"545467976942505000","YES","happiness"
"484810497733000000","YES","surprise"
"506902526072000000","YES","fear"
"481540136002000000","YES","anticipation"
"519987546562904000","YES","sadness"
"482033390331000000","YES","surprise"
"476494715438000000","NO","fear"
"772498809155000000","NO","anger"
"479817094931185000","YES","sadness"
"546064323072643000","YES","happiness"
"546109487338491000","YES","disgust"
"481195926241808000","YES","trust"
"475120325911277000","YES","happiness"
"513415021885000000","YES","fear"
"497526285305131000","YES","trust"
"544794963122000000","YES","anticipation"
"476008553653000000","YES","surprise"
"527153217181000000","YES","fear"
"527069000000000000","YES","anger"
"521204000000000000","YES","anticipation"
"562743866319970000","YES","disgust"
"486644050297000000","YES","surprise"
"548941783372000000","YES","anticipation"
"559679033860841000","YES","happiness"
"769671521829000000","YES","anger"
"482003942122000000","NO","surprise"
"501211413369462000","YES","sadness"
"482191599481000000","NO","surprise"
"546838566417223000","YES","disgust"
"476771849901072000","YES","happiness"
"527250625684189000","YES","trust"
"477543081713995000","YES","happiness"
"504252657045737000","YES","trust"
"475739149337505000","YES","disgust"
"772758078916000000","NO","anger"
"517066855559593000","YES","happiness"
"482030269794000000","YES","surprise"
"473154203972829000","NO","disgust"
"479619585147023000","YES","happiness"
"526704313381298000","YES","sadness"
"772940189568000000","YES","anger"
"546051236853000000","YES","surprise"
"493410523846000000","YES","anticipation"
"521987772408942000","NO","trust"
"769723383626000000","YES","anger"
"528217000000000000","YES","anticipation"
"481846974497316000","YES","sadness"
"521164000000000000","NO","anger"
"527484298761000000","YES","anticipation"
"472720944960524000","YES","disgust"
"542836458005225000","YES","trust"
"493092742366000000","YES","surprise"
"472489511625445000","YES","disgust"
"476638152267000000","YES","fear"
"498928717951823000","YES","trust"
"482021293954000000","YES","surprise"
"518804127900377000","YES","disgust"
"772978166718000000","YES","anger"
"475699043373314000","YES","disgust"
"486902436226000000","YES","surprise"
"485794540167520000","YES","trust"
"494932322186000000","YES","surprise"
"772851800437000000","YES","anger"
"519799264264736000","YES","trust"
"481266675782672000","NO","trust"
"476082817999000000","NO","fear"
"769786209221000000","YES","anger"
"471759983768797000","YES","disgust"
"772813525492000000","YES","anger"
"482547725268000000","NO","surprise"
"518867575128592000","NO","disgust"
"523961125340000000","YES","fear"
"478149338988683000","YES","disgust"
"507942969278599000","YES","trust"
"529340072735162000","YES","sadness"
"480395850163000000","YES","surprise"
"472127031488958000","YES","happiness"
"535338720195000000","NO","anticipation"
"481282580571000000","YES","fear"
"483625690731000000","YES","fear"
"528642000000000000","YES","anticipation"
"479288667161124000","YES","disgust"
"531541801325174000","YES","happiness"
"523193039225753000","YES","trust"
"516588390318235000","YES","trust"
"515778419914000000","YES","anticipation"
"497795102408847000","YES","happiness"
"546412613890879000","YES","disgust"
"523591007355822000","YES","sadness"
"525088843666444000","YES","happiness"
"495694909564000000","YES","surprise"
"497602256737000000","YES","surprise"
"472543404242000000","YES","fear"
"471724067947823000","YES","happiness"
"499234730148000000","YES","fear"
"528696922379665000","YES","disgust"
"504742451123208000","NO","disgust"
"473742987793000000","NO","fear"
"770391256976000000","YES","anger"
"503602632208818000","YES","trust"
"472710698255000000","YES","fear"
"480392469549301000","YES","trust"
"519994000000000000","YES","anticipation"
"476880725632090000","YES","sadness"
"473462711809212000","YES","sadness"
"539896000000000000","YES","anticipation"
"520858992927453000","YES","disgust"
"529129980060393000","YES","trust"
"504728807023316000","YES","sadness"
"524591814435536000","YES","trust"
"503847294370729000","YES","trust"
"519070252303671000","NO","disgust"
"494446001030000000","YES","surprise"
"472925878628777000","YES","trust"
"520544000000000000","YES","anticipation"
"476075427639742000","YES","disgust"
"521841844171571000","YES","happiness"
"508014691897966000","YES","sadness"
"482493958455000000","YES","anticipation"
"513759894336000000","YES","anticipation"
"484135273535000000","YES","fear"
"494581791601070000","YES","trust"
"476691180823000000","YES","fear"
"537502000000000000","YES","anticipation"
"476155295569000000","YES","surprise"
"493344111219000000","YES","surprise"
"516388000000000000","YES","anger"
"518796000000000000","YES","anticipation"
"504456550564384000","YES","sadness"
"525951226102300000","YES","trust"
"529239333938000000","YES","anticipation"
"515954811351486000","YES","disgust"
"487288970699866000","YES","happiness"
"475552364389076000","YES","sadness"
"495334501397000000","YES","surprise"
"515582638166261000","NO","disgust"
"561925867991875000","YES","disgust"
"477659884717000000","YES","fear"
"485564281271000000","YES","fear"
"523104000000000000","YES","anticipation"
"486761767633000000","YES","anticipation"
"475271924835000000","YES","fear"
"517746127299297000","YES","sadness"
"478685928900000000","YES","anticipation"
"546078478831857000","YES","happiness"
"523949192537000000","YES","fear"
"518803079337345000","NO","disgust"
"520148209406992000","YES","disgust"
"526314000000000000","YES","anticipation"
"484799911319000000","YES","surprise"
"477826289500000000","YES","fear"
"482017154201000000","NO","surprise"
"474184048215343000","YES","disgust"
"502905337570000000","YES","happiness"
"520919592223268000","YES","trust"
"771802874813000000","YES","anger"
"478659068568000000","NO","surprise"
"527438576632000000","YES","fear"
"528541000000000000","YES","anticipation"
"527848000000000000","YES","anticipation"
"480157005529612000","YES","trust"
"522212188636086000","YES","trust"
"481910056826000000","YES","surprise"
"772413669817000000","YES","anger"
"519235465925230000","YES","disgust"
"771170715974000000","YES","anger"
"480836856062681000","YES","happiness"
"772176915197000000","YES","anger"
"521141311529701000","YES","trust"
"495540089389000000","YES","surprise"
"477599348327723000","YES","happiness"
"771173403668000000","NO","anger"
"476516622279000000","YES","surprise"
"511186185525000000","YES","fear"
"498276327506849000","YES","happiness"
"472720533885583000","YES","disgust"
"480688402879000000","YES","surprise"
"561160780813000000","NO","anticipation"
"496211517780000000","YES","fear"
"482654109602811000","YES","happiness"
"528866703573127000","YES","trust"
"524009187873783000","YES","sadness"
"471699212502000000","YES","anticipation"
"476749833982590000","YES","disgust"
"474374029197836000","YES","happiness"
"522442762114072000","YES","sadness"
"505930047312494000","YES","trust"
"517747444290158000","YES","sadness"
"502520896050192000","YES","sadness"
"519393477957000000","NO","surprise"
"528572000000000000","YES","anticipation"
"514419134071730000","YES","sadness"
"507258744104000000","YES","fear"
"505178792957000000","YES","fear"
"520065000000000000","YES","anger"
"528128136975000000","YES","fear"
"495707832227000000","YES","surprise"
"772903259950000000","YES","anger"
"516761396986408000","YES","trust"
"472869398127000000","NO","surprise"
"541245176841000000","YES","anticipation"
"769677693588000000","YES","anger"
"474683749192695000","YES","disgust"
"475414573088903000","YES","disgust"
"501055624327593000","YES","happiness"
"478230976959504000","NO","happiness"
"495559790069055000","NO","happiness"
"476832008783000000","YES","anticipation"
"474651541136097000","YES","happiness"
"515064272523505000","YES","sadness"
"528215000000000000","YES","anticipation"
"546841141719863000","NO","disgust"
"503640469025000000","YES","anticipation"
"498861588103704000","YES","disgust"
"518416150590267000","YES","trust"
"481939769288000000","YES","surprise"
"517717467607000000","YES","fear"
"497850953761000000","YES","fear"
"772090474044000000","NO","anger"
"474565855708459000","YES","disgust"
"516388000000000000","YES","anger"
"476804263457587000","YES","happiness"
"517835830878928000","YES","sadness"
"474841979310723000","YES","sadness"
"473439227904942000","YES","happiness"
"474120747754000000","YES","fear"
"562490178036432000","YES","happiness"
"511498703102697000","YES","trust"
"558711592477818000","NO","sadness"
"478877914759319000","YES","happiness"
"523319732359798000","YES","trust"
"546633000000000000","YES","anger"
"511530663711752000","YES","trust"
"516999159510000000","YES","fear"
"771391801064000000","YES","anger"
"538713226499000000","YES","anticipation"
"496451847210000000","YES","surprise"
"520280459969000000","YES","surprise"
"532989725385437000","YES","happiness"
"476354881524000000","NO","surprise"
"546096963146379000","YES","disgust"
"471901516349980000","YES","happiness"
"516291676865044000","YES","happiness"
"510734618337636000","YES","happiness"
"475977054458871000","YES","disgust"
"494819143070000000","YES","surprise"
"471721429697000000","NO","surprise"
"475184209331000000","YES","surprise"
"482306850579152000","YES","sadness"
"497794632680738000","YES","happiness"
"503618146948000000","YES","anticipation"
"486622734848000000","YES","surprise"
"496867053967000000","YES","surprise"
"771524861181000000","YES","anger"
"546369000000000000","YES","anticipation"
"483905148821831000","YES","sadness"
"479600375235000000","YES","fear"
"480401952896000000","YES","surprise"
"475449985597591000","YES","sadness"
"540119740225000000","YES","anticipation"
"506602490713000000","YES","anticipation"
"510037730550493000","YES","sadness"
"501558441690000000","YES","fear"
"522495748739000000","YES","fear"
"506221308179267000","YES","happiness"
"482032006231000000","YES","surprise"
"508673017283485000","YES","sadness"
"514384975634776000","YES","trust"
"546200000000000000","YES","anticipation"
"477886733628000000","YES","anticipation"
"513460551037000000","YES","anticipation"
"516075456299139000","YES","disgust"
"508672895652880000","YES","sadness"
"476946974672000000","YES","fear"
"503310000000000000","YES","anger"
"479048086074000000","YES","anticipation"
"497224119230820000","YES","happiness"
"770334860037000000","YES","anger"
"482986906645708000","YES","happiness"
"479854768173486000","YES","trust"
"770686307723000000","YES","anger"
"477536865764000000","NO","surprise"
"513013199168000000","YES","fear"
"509064383574839000","YES","disgust"
"505126045377261000","YES","trust"
"552560897299000000","NO","surprise"
"559721194992000000","YES","anticipation"
"536629789852000000","YES","anticipation"
"533378692576000000","YES","surprise"
"523258516485000000","YES","anticipation"
"520171000000000000","YES","anticipation"
"479231247156125000","NO","disgust"
"524435000000000000","YES","anticipation"
"518857362006740000","YES","disgust"
"481269192344092000","YES","sadness"
"555080948384000000","YES","surprise"
"506517753168007000","YES","trust"
"497151595517000000","NO","surprise"
"557472133694382000","YES","happiness"
"512051201987000000","YES","fear"
"480865901630000000","YES","fear"
"475140441776000000","YES","fear"
"771835235739000000","YES","anger"
"540613866968076000","YES","happiness"
"475986231587651000","NO","sadness"
"480678667882725000","YES","trust"
"494434827400015000","YES","disgust"
"500575930163552000","YES","trust"
"475084070351687000","YES","disgust"
"528227000000000000","YES","anticipation"
"544808577831948000","YES","happiness"
"500087423783542000","NO","happiness"
"518937640973139000","YES","disgust"
"474812539486752000","YES","trust"
"519557374550372000","YES","happiness"
"493327384335000000","NO","surprise"
"523192000000000000","YES","anticipation"
"502713741763000000","YES","fear"
"519964767323000000","YES","fear"
